"ID","protein-ID","species-ID","group-ID","spec-Type","spec-No"
"OPSD_MOUSE","OPSD","MOUSE","E5230","E",5230
"OPSD_OCTDO","OPSD","OCTDO","E7150","E",7150
"OPSD_SHEEP","OPSD","SHEEP","E5100","E",5100
"OPSD_XENLA","OPSD","XENLA","E4000","E",4000
"OPSG_ASTFA","OPSG","ASTFA","E2480","E",2480
"OPSG_CHICK","OPSG","CHICK","E4480","E",4480
"OPSG_HUMAN","OPSG","HUMAN","E5210","E",5210
"OPSH_ASTFA","OPSH","ASTFA","E2480","E",2480
"OPSR_ASTFA","OPSR","ASTFA","E2480","E",2480
"OPSR_CHICK","OPSR","CHICK","E4480","E",4480
"OPSR_HUMAN","OPSR","HUMAN","E5210","E",5210
"OPSV_CHICK","OPSV","CHICK","E4480","E",4480
"OS25_PLAFO","OS25","PLAFO","E1100","E",1100
"OS25_PLAGA","OS25","PLAGA","E1100","E",1100
"OS25_PLARE","OS25","PLARE","E1100","E",1100
"OTE_DROME","OTE","DROME","E6230","E",6230
"OUTH_ERWCH","OUTH","ERWCH","P0810","P",810
"OUTK_ERWCH","OUTK","ERWCH","P0810","P",810
"OX2G_RAT","OX2G","RAT","E5230","E",5230
"OX40_RAT","OX40","RAT","E5230","E",5230
"OXYR_HUMAN","OXYR","HUMAN","E5210","E",5210
"P1P_LACLC","P1P","LACLC","P1420","P",1420
"P2P_LACLA","P2P","LACLA","P1420","P",1420
"P3P_LACLC","P3P","LACLC","P1420","P",1420
"P69_MYCHR","P69","MYCHR","P2010","P",2010
"P8A7_DICDI","P8A7","DICDI","E1050","E",1050
"PAC_STRMU","PAC","STRMU","P1420","P",1420
"PAF1_HUMAN","PAF1","HUMAN","E5210","E",5210
"PAF1_RAT","PAF1","RAT","E5230","E",5230
"PAFR_CAVPO","PAFR","CAVPO","E5230","E",5230
"PAFR_HUMAN","PAFR","HUMAN","E5210","E",5210
"PAGC_SALTY","PAGC","SALTY","P0810","P",810
"PANF_ECOLI","PANF","ECOLI","P0810","P",810
"PAS3_YEAST","PAS3","YEAST","E8120","E",8120
"PATC_DROME","PATC","DROME","E6230","E",6230
"PBPX_STRPN","PBPX","STRPN","P1420","P",1420
"PC1_HUMAN","PC1","HUMAN","E5210","E",5210
"PC1_MOUSE","PC1","MOUSE","E5230","E",5230
"PC4_RAT","PC4","RAT","E5230","E",5230
"PCX_DROME","PCX","DROME","E6230","E",6230
"PEC1_HUMAN","PEC1","HUMAN","E5210","E",5210
"PER3_MOUSE","PER3","MOUSE","E5230","E",5230
"PERF_HUMAN","PERF","HUMAN","E5210","E",5210
"PERF_MOUSE","PERF","MOUSE","E5230","E",5230
"PERT_HUMAN","PERT","HUMAN","E5210","E",5210
"PERT_PIG","PERT","PIG","E5100","E",5100
"PERT_RAT","PERT","RAT","E5230","E",5230
"PETD_CHLEU","PETD","CHLEU","E8620","E",8620
"PETD_CHLPR","PETD","CHLPR","E8640","E",8640
"PETD_CHLRE","PETD","CHLRE","E8620","E",8620
"PETD_HORVU","PETD","HORVU","E9940","E",9940
"PETD_MAIZE","PETD","MAIZE","E9940","E",9940
"PETD_MARPO","PETD","MARPO","E8910","E",8910
"PETD_NOSSP","PETD","NOSSP","P0070","P",70
"PETD_OOCSP","PETD","OOCSP","E8640","E",8640
"PETD_ORYSA","PETD","ORYSA","E9940","E",9940
"PETD_PEA","PETD","PEA","E9670","E",9670
"PETD_PROHO","PETD","PROHO","P0090","P",90
"PETD_SPIOL","PETD","SPIOL","E9490","E",9490
"PETD_SYNP2","PETD","SYNP2","P0050","P",50
"PETD_SYNY3","PETD","SYNY3","P0050","P",50
"PETD_TOBAC","PETD","TOBAC","E9820","E",9820
"PETD_WHEAT","PETD","WHEAT","E9940","E",9940
"PGDR_HUMAN","PGDR","HUMAN","E5210","E",5210
"PGDR_MOUSE","PGDR","MOUSE","E5230","E",5230
"PGDS_HUMAN","PGDS","HUMAN","E5210","E",5210
"PGDS_MOUSE","PGDS","MOUSE","E5230","E",5230
"PGDS_RAT","PGDS","RAT","E5230","E",5230
"PGDS_XENLA","PGDS","XENLA","E4000","E",4000
"PGG2_RAT","PGG2","RAT","E5230","E",5230
"PGHS_CHICK","PGHS","CHICK","E4480","E",4480
"PGHS_HUMAN","PGHS","HUMAN","E5210","E",5210
